track_ID,title,duration_ms,key,mode,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,time_signature
26qQf1Wmyy3ZZkagqCu5kp,Lemonade,132000,6,0,160.033,0.744,0.385,-8.129,0.602,0.104,2.43E-05,0.124,0.228,4
3oD9u319OcKRk9QELAvgEc,Lemonade - Radio Edit,226667,8,0,125.991,0.68,0.965,-6.118,0.0587,0.0312,0.962,0.0711,0.291,4
2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",195429,1,0,140.042,0.8,0.658,-6.142,0.079,0.25,0,0.111,0.462,4
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195429,1,0,140.042,0.8,0.658,-6.142,0.079,0.25,0,0.111,0.462,4
5sBplhIrmzA4kQGyIOpmDf,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],181496,1,0,140.045,0.832,0.549,-8.259,0.0602,0.168,0,0.11,0.384,4
4k9it7Buh3IXU7o3oLRjJL,Lemonade (with Denzel Curry),165685,0,1,117.005,0.79,0.836,-4.071,0.065,0.0287,0,0.398,0.923,4
10GFj7g9d8chqTLP6gJf3A,Lemur,384770,9,1,130.026,0.738,0.636,-9.908,0.0613,0.00276,0.754,0.112,0.281,4
371H6HjS4SXGbQ9IVfFUIL,Lens,227655,9,1,118.05,0.681,0.333,-8.582,0.0974,0.588,0,0.086,0.564,4
5OpRc0YrEa8oSuU8AeG6my,LENS FLARE,176087,5,0,183.91,0.442,0.806,-6.763,0.152,0.25,0.0497,0.115,0.0588,4
31YEddbh2zWw8Xqlna4KuC,Leo Szn,158747,7,1,174.968,0.688,0.628,-6.655,0.0469,0.226,0.000938,0.0831,0.471,4
5zx1mmLOanYVOzrtjUb2aM,Leonidas,460870,11,0,138.025,0.51,0.829,-4.795,0.129,0.12,0.521,0.29,0.427,4
6EsD4Nftf5bXirZz4qydi3,Leprosy,149300,10,1,144.949,0.885,0.425,-10.4,0.0885,0.0334,0.811,0.193,0.0615,4
2HSmKjKL2LFciIPNXTXx2N,Lepton Head - Shanti v Deedrah Remix,450207,5,0,144.977,0.565,0.97,-6.558,0.0813,0.000556,0.89,0.0916,0.125,4
6GivWRmlYtefJr28jev6e0,Leray,122707,4,1,132.847,0.774,0.195,-12.233,0.087,0.789,0.00103,0.109,0.369,4
0Wmkitt8JHU8fqrhTwKOLZ,Les Dieux,233382,7,1,127.997,0.662,0.899,-6.612,0.0428,0.00033,0.817,0.102,0.184,4
6tEaBxnuBKLDvEMVNlPcjE,Les quatres saisons,543000,4,0,121.994,0.762,0.444,-13.915,0.0497,0.0132,0.877,0.059,0.366,4
3tkFCUaISwablf9MJydsuB,Lesbian (feat. Gunna & Young Thug),206813,6,0,120.999,0.8,0.406,-8.892,0.268,0.636,0,0.109,0.274,4
4LaCk8mWMThcp3yg2Lej0z,Lesley,130000,6,0,124.933,0.935,0.458,-8.128,0.236,0.659,0,0.069,0.8,4
0QBaH1j51Jyw4fMuZbQy1z,Less Education,222857,0,0,139.97,0.61,0.816,-6.243,0.0291,0.129,0.745,0.11,0.234,4
5zNOKYWxUqQrFAOO17YJ54,Less Is More,423338,10,0,143.993,0.672,0.7,-8.995,0.08,0.00168,0.381,0.119,0.288,4
57Z5ak47wzODqSBtix8ETG,Less Than Zero,407040,11,1,125.006,0.8,0.427,-7.929,0.0552,0.000604,0.65,0.104,0.344,4
1RgTUnykMP2yOKCXrqYUae,Lesser,276923,2,1,122.012,0.543,0.664,-6.627,0.0267,0.015,0.592,0.0875,0.0725,4
1RFAIRN87NNipIrU0chffu,Lesser Lights Rule the Night,183144,1,1,150.015,0.629,0.327,-15.274,0.0362,0.699,0.923,0.0805,0.123,4
7h6cpqzmmYvuWa8ev1sufe,Lessons In Love - Headhunterz Remix,408000,7,1,150.003,0.486,0.86,-4.098,0.0537,0.0549,0.0147,0.65,0.41,4
7BCS48fXg6UBBFkJMYva2y,Lesstroboscopic,358783,4,0,130.009,0.652,0.797,-9.521,0.0731,0.00728,0.886,0.103,0.174,4
2mCo9r2zwkbjTUlFUpCpns,Let 'Em Burn,113128,7,1,137.013,0.702,0.69,-6.416,0.0473,0.00551,0.00681,0.142,0.182,4
6NwJSK1w6kOPCWsd02G6Jj,Let 'em Know (feat. Armanni Reign),218607,1,1,150.007,0.583,0.977,-2.778,0.0897,0.00143,0.0124,0.207,0.182,4
1LZZUg5cFR7dlkTh0YvZ50,Let 'em Off,91894,0,1,115.693,0.432,0.975,-1.294,0.284,0.00111,0,0.906,0.267,4
5Aq81B87P7XVqNFvveuxjy,"Let Em Have It (feat. DaBoii, Yhung T.O., Slimmy B & Shoreline Mafia)",168552,1,1,194.172,0.822,0.797,-5.556,0.257,0.00107,0,0.316,0.459,4
5QDGKcQLqOJvoiu8eScEaM,Let Em' Know,261880,9,1,110.551,0.489,0.406,-11.44,0.232,0.0336,0,0.344,0.178,4
4lRXPzmv4v71Vt7iPUcnOj,Let Go,309347,5,0,130.35,0.611,0.891,-7.812,0.0285,0.0157,0.0934,0.113,0.505,4
14XazdVIt95U0SzCjbJNty,Let Go,242647,7,0,119.62,0.568,0.464,-8.782,0.0314,0.00463,0.908,0.103,0.0395,4
1k5t0MC77UuwEp5FfZnKOd,Let Go,176532,9,0,110.019,0.87,0.498,-8.339,0.0623,0.046,0,0.146,0.692,4
59wBwPZbP3OCLrTTSyrXI0,Let Go,174933,4,1,147.907,0.612,0.823,-6.369,0.117,0.00628,0,0.413,0.909,4
60J1diu2x8aQgXTqQOpdSy,Let Go - Assaf Remix,257826,6,0,137.877,0.372,0.975,-6.885,0.101,0.00365,0.00346,0.77,0.0868,4
6CuFlCugY7HvQ5HD9ySW9v,Let Go - Extended Mix,375152,10,0,125.984,0.694,0.504,-8.91,0.0554,0.0282,0.475,0.962,0.474,4
0cjdfWLMXgt2tDFZp5pjiG,Let Go - Original Mix,534669,7,1,124,0.8,0.761,-10.347,0.0782,0.0066,0.928,0.11,0.0343,4
7xbFngRoagydSdaQNgphCj,Let Go - Original Mix,287120,8,1,137.898,0.494,0.94,-10.825,0.0477,0.00208,0.849,0.122,0.383,4
5mzicMRLJ24uiZE0Iv3NVF,Let Go - Single Edit,223480,0,1,135.012,0.584,0.813,-5.781,0.0288,0.00726,0.0546,0.0828,0.934,4
5QpM8LClnsBhpiELXB6Jfu,Let Go (ABGT332),232500,0,0,128.027,0.518,0.659,-7.641,0.0965,0.02,0.000305,0.583,0.153,4
1fPzre55ptr7VihNCFzsZ7,Let Go (Album Edit),190400,7,0,149.974,0.553,0.954,-2.819,0.0631,0.0107,0.000806,0.589,0.413,4
2opjLIUiW0bzncWjomovrb,Let Go / Enemies (feat. Nok from the Future & Night Lovell),202935,8,1,119.896,0.616,0.388,-8.952,0.0719,0.0166,0.292,0.146,0.127,4
3tNEpLf1Ua3hveejTWD3e7,Let Go.,172800,2,1,149.959,0.568,0.741,-8.701,0.333,0.286,0.171,0.138,0.347,4
1cv24p8w7jyxXi4iXf19Wk,Let Happiness In - Extended Mix,410022,7,0,128.015,0.754,0.836,-6.482,0.131,0.00346,0.00659,0.319,0.0811,4
0c6SqvH32BMgbEFvpHc2gs,Let Her Go,122113,3,0,142.031,0.763,0.542,-6.753,0.148,0.639,0,0.113,0.504,4
5fa6CrQwHwthEoCvTtd5Ig,Let Her Go,172149,3,1,131.479,0.445,0.407,-6.883,0.0349,0.95,0,0.227,0.231,3
6mFGxcE08eADmfiXz0v3nR,Let Her Go - Original,148115,2,1,200.118,0.907,0.676,-7.647,0.375,0.816,0,0.257,0.819,4
6JR01OQDb6tbfuklXuIyZD,Let It Be - Matrix & Futurebound Remix,276093,11,1,174.013,0.499,0.836,-4.335,0.0448,0.0145,1.53E-05,0.0548,0.363,4
5TCey1NNSIHAUKpdioOepl,Let It Be Known,378058,10,0,122.998,0.841,0.782,-9.382,0.0667,0.000501,0.721,0.0613,0.944,4
3im1IKCgQTKKvOLt1gJeNZ,Let It Be Me - Brennan Heart Remix,220588,7,1,149.915,0.378,0.685,-5.528,0.0434,0.0617,1.71E-06,0.128,0.511,5
3OevnAPWEK9KQIceEsDnRl,Let It Bleed,161119,2,1,143.062,0.645,0.771,-7.963,0.143,0.0978,0,0.629,0.613,4
7tyc1kCAMny7Yij5OaAZKI,Let It Breathe,289755,4,1,174.022,0.704,0.71,-2.912,0.0568,0.00648,0.161,0.0984,0.399,4
7v0QdTATBzZ7uSE9lM58fF,Let It Burn,121849,3,1,144.873,0.474,0.972,-2.893,0.556,0.025,0,0.362,0.269,4
63KKvdfkStMHQM4Ufzx2KB,Let It Eat (feat. Ugly God),87313,11,0,134.039,0.944,0.752,-2.625,0.135,0.00754,0.0107,0.141,0.489,4
15S4t958wpEITCa3uYBvRU,Let It Fade Away,273923,1,1,132.311,0.463,0.746,-5.832,0.0372,0.000243,0,0.0804,0.185,4
0pGAvjZWDo7kC8hrnOE9cn,Let It Flow,228800,9,0,150,0.556,0.944,-2.901,0.0443,0.017,1.55E-06,0.197,0.399,4
0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),186872,1,1,178,0.902,0.819,-3.321,0.316,0.041,0,0.106,0.745,4
0bo71wKKKICZjS0gr1yGBD,Let It Go,306853,5,0,174.955,0.564,0.937,-3.856,0.0504,0.000125,0.211,0.0368,0.547,4
2RqZFOLOnzVmHUX7ZMcaES,Let It Go,238333,10,0,189.934,0.806,0.721,-5.167,0.215,0.197,0,0.209,0.781,4
3nnG7AM9QopHVPEuLX3Khk,Let It Go,260533,1,1,147.486,0.536,0.311,-10.396,0.0288,0.82,1.65E-05,0.107,0.246,4
6qwLieyhZ2vhn3xuIOrw32,Let It Go,191587,2,1,112.668,0.651,0.477,-6.775,0.0443,0.0796,0,0.1,0.217,4
6mdLGhpGlryPdDHavtJ9dI,Let It Go - Jaceo Remix,406361,0,1,123.985,0.858,0.847,-6.902,0.1,3.28E-05,0.82,0.0812,0.344,4
7Kn1167ra61miyw7TozLzS,Let It Go - Main Radio,204227,10,0,129.978,0.796,0.779,-8.545,0.117,0.0496,0.118,0.0889,0.811,4
4ZfZPC5y7qZFCkovb6jJTG,Let It Go - Sonny Fodera Remix,223656,6,0,124.008,0.768,0.773,-5.603,0.0361,0.00461,0.0666,0.18,0.267,4
35qu6GYofK02IPKdf73fmp,Let It Move You,298039,4,0,152.981,0.42,0.934,-2.574,0.0686,0.0688,0,0.464,0.0597,4
25g4g7aR54Gli30hg1rSCd,Let It Out,315349,7,1,172.005,0.545,0.948,-4.67,0.0506,0.000971,0.303,0.559,0.157,4
6x60pVLRTQr3gLLzq3vbBI,Let It Out - Edit,235642,7,0,150.054,0.414,0.773,-6.943,0.0345,0.0153,0.0458,0.382,0.133,4
75VCeAWTEAI0SwKVo2d9Xu,Let It Play,115200,9,0,200.016,0.773,0.491,-5.284,0.0264,0.0326,0.00117,0.124,0.24,4
3DfClPKK6qXUetrSAFO9Uv,Let It Ride,232000,0,0,155.053,0.486,0.854,-6.71,0.0496,0.0679,0.651,0.393,0.0875,4
1ybwUnKY8iDp56bKvrBX3v,Let It Roll,180440,4,1,183.043,0.373,0.952,-2.525,0.0827,0.00201,0,0.0355,0.595,4
50PUOi4eGtiEQrTJxKt2Vj,Let It Show - Leniz Remix,319005,9,0,174.008,0.55,0.877,-3.703,0.0414,0.000475,0.759,0.304,0.0388,4
1zRL2Nj93qhw62W0jtMnPe,Let Me Be The One - Alibi Remix,268549,4,0,173.98,0.536,0.827,-6.202,0.056,0.00196,0.708,0.0575,0.184,4
2T0hf7dpXx3gkMPhqC2yRD,Let Me Be Your Fantasy,322796,11,0,173.925,0.432,0.975,-0.251,0.0399,0.000197,0.00694,0.54,0.16,4
3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,230133,8,0,180.064,0.908,0.557,-4.243,0.107,0.242,0,0.0709,0.897,4
5DCA1FOUDBURlRTNg4ganf,Let Me Blow Ya Mind,229933,1,0,180.062,0.905,0.559,-4.237,0.11,0.249,0,0.0646,0.887,4
3OQFgkF0hVKmVeNCkAjdxQ,LET ME DIE,144750,9,1,119.985,0.876,0.828,-3.555,0.0459,0.525,0.036,0.119,0.356,4
2C5Fl360OkHw4cU4C1hTx5,Let Me Down,210194,8,0,155.024,0.457,0.944,-1.235,0.0666,0.0149,2.08E-05,0.615,0.253,4
34i3A5E4UcZfIaVNJX0fmz,Let Me Down,271531,5,0,150.068,0.582,0.855,-4.319,0.0454,0.298,0.0492,0.176,0.224,4
0vVkuvsZVOC83mgZAtemK5,Let Me Down,111210,7,1,160.021,0.457,0.648,-5.762,0.0552,0.0114,1.69E-05,0.212,0.736,4
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,169354,1,0,150.073,0.652,0.557,-5.714,0.0318,0.74,0,0.124,0.483,4
0fTiz5HfrYNVChjgRNfQWk,Let Me Feel,272586,1,0,173.988,0.523,0.948,-4.286,0.0448,0.0219,0.251,0.0809,0.12,4
4Vz0dLAtdES8zp6oRESugF,Let Me Fly,220587,7,1,150.115,0.459,0.773,-5.081,0.0598,0.00654,8.16E-05,0.182,0.323,4
0ifUZNYRrELig5LA6lXoLs,Let Me Go,224771,5,1,122.993,0.773,0.783,-4.053,0.122,0.00658,0.000219,0.084,0.422,4
0nNVR2iDM3eVzEgMi78vQm,Let Me Go,243053,1,0,183.944,0.48,0.863,-4.914,0.0385,0.0181,0,0.111,0.491,4
6A1yZW5SLd9hpLZsG29hCQ,Let Me Go,243053,1,0,184.008,0.478,0.863,-4.914,0.0387,0.0181,0,0.111,0.491,4
0K7esc2sRTQrgUScxkeHtO,Let Me Go Back,374594,1,0,125.992,0.808,0.835,-9.153,0.0667,0.000115,0.727,0.0416,0.647,4
2k045uJY7ifij9Dep8HoHx,Let Me Hear Ya,428854,10,0,126.016,0.807,0.897,-7.841,0.0731,0.000391,0.36,0.0589,0.56,4
5lajD1K7SqlKf3JiKDDmZQ,Let Me Help You - Original,193548,5,0,155.046,0.465,0.983,-0.928,0.0508,0.000227,0.00404,0.102,0.504,4
1oNToERLIN71YCPLbRIQGQ,Let Me Hold You (feat. Omarion),248493,6,1,151.518,0.815,0.662,-8.244,0.199,0.0915,0.000409,0.0898,0.611,4
666NLsbWOUP3Lo0Ji5U0FS,Let Me Hold You (feat. Omarion),247453,6,1,151.444,0.816,0.675,-8.23,0.198,0.0864,0.000143,0.0793,0.615,4
77O4SwLC4TcMokkt8prNGf,Let Me Know,209524,4,0,126.023,0.826,0.842,-7.008,0.0638,0.017,0.0185,0.115,0.378,4
0dJhXJKZTpiaxTUc7uItIN,Let Me Know,215058,6,0,170.034,0.743,0.548,-6.545,0.0947,0.175,0.00018,0.088,0.558,4
33t5CApmqukeNMwjRGiwLw,Let Me Know (feat. Ohgeesy),153680,11,1,182,0.789,0.745,-9.256,0.046,0.27,0.000584,0.17,0.475,4
4aPhD9y5LqyAzxt1J4Vc8E,Let Me Know (feat. Tori Solkowski),256237,7,1,104.523,0.548,0.791,-5.904,0.382,0.651,0,0.365,0.278,5
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),215381,7,0,125.028,0.635,0.537,-7.895,0.0832,0.172,0,0.418,0.383,4
1NPAjVzH75lWwEJOEEKO2x,Let Me Let You Go,305630,7,0,200.128,0.513,0.298,-14.071,0.0302,0.317,0.781,0.0778,0.0367,4
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,256733,7,0,189.028,0.656,0.578,-8.97,0.0922,0.235,0,0.118,0.556,4
5AKlnLpP3WLwZseNbjquND,Let Me Love You,223853,2,1,205.396,0.527,0.435,-8.363,0.129,0.0295,0,0.243,0.0781,3
5rRoZWW9Ay91LDX6GMtzyC,Let Me Love You,251987,7,0,186.606,0.417,0.67,-6.426,0.1,0.231,0,0.0855,0.55,4
5WphWTUIfRe7x8NZss79cY,Let Me Love You,249093,7,0,188.728,0.622,0.593,-8.352,0.0916,0.163,0,0.0979,0.607,4
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,249120,7,0,189.038,0.686,0.588,-8.343,0.0554,0.178,0,0.0954,0.617,4
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),251627,5,1,124.91,0.658,0.677,-6.628,0.0393,0.248,0,0.368,0.248,4
1pjDKRg5WddCDSlG5PXcKy,Let Me Ride,261293,7,1,184.58,0.731,0.818,-7.035,0.182,0.127,0.00636,0.233,0.862,4
2BaykZ7vUYBDqseFexHhtQ,Let Me See (feat. Kevin Gates & Lil Skies),248387,11,1,140.049,0.871,0.798,-3.775,0.203,0.00229,0,0.234,0.527,4
2Mg5K4RHMXzTJ3gaYpLgFC,Let Me See Ya - Radio Edit,273600,5,0,150.017,0.505,0.987,-3.243,0.0452,0.000284,0.887,0.35,0.408,4
4UbnYyeMFxGtyoZF0mvKAo,Let Me See Ya (Noisecontrollers Remix) - Radio Edit,258000,5,1,149.96,0.466,0.98,-3.275,0.0635,0.0016,0.249,0.27,0.476,4
2sBmJmkpqzFHITZ7FkXgBB,Let Me See You Move,445225,7,1,130.016,0.673,0.851,-5.176,0.275,0.0043,0.248,0.161,0.342,4
3J5yfbFxf0m6yFdyMaXEA0,Let Me Smash,218034,1,0,122.999,0.81,0.915,-7.167,0.0555,0.00197,0.525,0.0761,0.897,4
3zKfeySSWDvF0z55fJDPaF,Let Me Take A Selfie,184294,1,1,127.984,0.771,0.807,-8.667,0.148,0.00298,0.000579,0.237,0.387,4
78FUJr1O3Px8bC4lFhh1x2,Let Me Take You There (feat. Laura White) - Sammy Porter Dub Remix,219840,6,1,124.95,0.757,0.971,-5.623,0.0652,0.00738,0.731,0.141,0.857,4
6K2aDgvhrH9NWzdAAFRT4J,Let Me Take You There (feat. Laura White) - Sondr Remix,176613,3,0,123.963,0.666,0.913,-5.328,0.0608,0.0115,0.000367,0.337,0.481,4
4LEZYNjAHzUalUfCb4LYm3,Let Me Talk About,325250,11,0,127.01,0.861,0.875,-8.338,0.0947,0.00152,0.0252,0.0791,0.198,4
3JC589fS2VsL3hnDYUmVcc,Let Music Be Your Guide (Anthem Raw Generation 2019),260133,9,0,155.065,0.598,0.932,-3.424,0.358,0.0366,6.92E-06,0.794,0.427,4
07ZzLIfJvo14UJyhKjN3z4,Let My People Go,172174,8,1,137.977,0.697,0.73,-7.972,0.102,0.22,0.0039,0.215,0.59,4
600uPEYmDBWCzFf6fKz63H,Let Off,200228,1,1,139.999,0.729,0.649,-8.886,0.123,0.065,0.266,0.123,0.104,4
2UIPC10eldKRoM6gAsHSWE,Let Solitude - Original Mix,471333,9,0,134.991,0.639,0.863,-6.538,0.0476,0.00251,0.195,0.0558,0.44,4
2YwJuDLYiA2pi8NCAjNJTv,Let The Games Begin,250839,6,0,155.034,0.539,0.933,-4.433,0.103,0.245,6.04E-05,0.158,0.174,4
01tYgFDIUBfR0nl9Tbv5dq,Let The Games Begin,200107,11,0,146.066,0.573,0.846,-3.504,0.0386,0.00101,0,0.128,0.625,4
1HGBbMu5ddndBNtPFLkx95,Let the Hammer Drop,82286,1,1,140.228,0.666,0.975,-0.406,0.0757,0.00204,0,0.378,0.0639,4
6kahX0xFsGzZns6jhfvRN3,Let the Light In - 2020,281675,1,1,174.038,0.454,0.935,-3.872,0.0553,5.63E-05,0.276,0.109,0.0687,4
0Xtbe6FVlmMuGTaU5uCZer,Let The Magic Happen - The Thrillseekers Radio Mix,194783,1,1,137.992,0.433,0.961,-8.995,0.0558,0.000148,0.899,0.375,0.0574,4
3mnRb7zMa365CYEpYOwYCz,Let The Music Guide You (ASOT 950 Anthem),187667,8,0,135.017,0.536,0.916,-5.572,0.0452,0.00174,0.858,0.331,0.196,4
6t3tEzMpOgNFW4p1NfvZXz,Let The Music Guide You (ASOT 950 Anthem) - WAIO Remix,229509,1,1,140.016,0.608,0.923,-6.394,0.0438,0.000414,0.589,0.494,0.196,4
6bqNhDsfZPOYP3xWDwEzSb,Let There Be Dark - Original Mix,423750,6,0,128.024,0.744,0.764,-9.231,0.0717,0.0014,0.857,0.0674,0.162,4
1Xrr7Zm8R0aKk3cM4VGFk0,Let There Be House,322560,7,1,125.002,0.936,0.764,-9.494,0.0774,0.0312,0.552,0.068,0.742,4
6DUXTNrILvMUEPtj8PIYyO,Let There Be Light,189200,9,1,150.008,0.518,0.77,-6.15,0.0634,0.019,0.194,0.355,0.068,4
01usvXDfNCdt3Qj3eoRXvT,Let There Be Light - Code Black Remix,197600,2,1,150.212,0.574,0.818,-2.004,0.0687,0.0127,0.0467,0.508,0.0848,4
4hTwPhvVNgucjuXffwHGnx,Let There Be Light - Outsiders Remix,520000,11,1,143.983,0.637,0.913,-6.402,0.047,0.000366,0.756,0.126,0.117,4
44N7MbXFXvCaQQujhnZMYK,Let U Go,187683,8,0,133.091,0.494,0.88,-4.766,0.387,0.000606,0.92,0.129,0.155,4
6Aty3sreYguRVHiuNIp5UY,Let U Go,216827,0,1,172.151,0.32,0.952,-3.508,0.0775,2.24E-05,0,0.463,0.26,4
4lcs91e9h7a3wrpC8oq6mf,Let Up,145140,5,0,185.982,0.698,0.718,-6.744,0.368,0.4,0,0.0983,0.944,4
4HCfwd5NFadHjSZ02wsYdp,Let Us All Unite,432174,11,1,138.012,0.752,0.909,-8.158,0.117,0.101,0.882,0.52,0.263,4
7ry3bKqrXf7kHJVaDt4HgD,Let Us Fall,152000,0,1,120.04,0.549,0.786,-7.814,0.0351,0.00022,0.849,0.0987,0.263,4
52okn5MNA47tk87PeZJLEL,Let You Down,212120,5,0,147.997,0.662,0.714,-5.68,0.121,0.312,0,0.179,0.464,4
6mrKP2jyIQmM0rw6fQryjr,Let You Down,212120,5,0,148.015,0.659,0.716,-5.673,0.111,0.33,0,0.173,0.437,4
0cIT5WzvnSeFM92S1US9Ey,Let You Down - Radio Edit,204800,5,1,149.96,0.515,0.884,-4.322,0.0374,0.173,0,0.414,0.344,4
1ob0C4coKn7GthgjD45FJp,Let You Go,224904,0,0,173.958,0.559,0.806,-1.738,0.0627,0.00614,0.0109,0.111,0.34,4
2tlQNbJLljOTM4WxojGLev,Let You Go,273806,7,1,170.054,0.518,0.718,-2.544,0.0381,0.000594,0.374,0.158,0.0434,4
3Y5AH709f160YgTzIgg48Z,Let You Go,224904,0,0,173.958,0.559,0.806,-1.738,0.0627,0.00614,0.0109,0.111,0.34,4
34AIp17N9Ls1gO3yH2nVMx,Let You Go,208174,7,0,114.989,0.505,0.736,-7.408,0.0451,0.0162,0.108,0.21,0.0441,4
4IeuDGojgSm8L9YeSMNmye,Let You Go,215040,10,1,190.006,0.621,0.641,-9.589,0.0478,0.0156,7.67E-05,0.186,0.311,4
6x9tZAjVe9L20ofvvo9afH,Let You Go,170893,11,1,112.026,0.677,0.879,-4.361,0.0426,0.0184,0.000162,0.0768,0.725,4
2uYmIB176lsPlhYmX8ncyz,Let You Go - Brookes Brothers Remix,287240,10,0,173.972,0.33,0.793,-6.323,0.0638,4.53E-05,0.306,0.106,0.453,4
18OcbhkGcS8mC9KzNuXmu0,Let You In,235789,1,1,169.911,0.271,0.416,-8.149,0.0365,0.623,0.00549,0.0878,0.147,4
6V1YHaT7CT1dROjShYdv87,Let You Know,126757,1,1,169.938,0.768,0.943,-2.915,0.0503,0.000214,0.614,0.352,0.748,4
4DtduIQi3MCbbDjhgpBJG8,Let Your Love - Crissy Criss Remix,147629,10,0,173.934,0.495,0.955,-5.616,0.0772,0.00164,0.00155,0.131,0.485,4
7rCKA6BiwBxbWvOTpgpEoK,Let Your Love - Menrva Remix,196792,10,0,122.985,0.742,0.806,-4.628,0.0549,0.0119,0.0772,0.414,0.613,4
4FnyVvRingsWtWpLzn8A6L,Let Yourself Be Loved - Original Mix,431332,1,0,137.995,0.562,0.838,-8.951,0.0425,0.00277,0.275,0.448,0.46,4
4clepo3UbfV6Kb2h9UzyqS,Let Yourself Go,356800,7,1,150.049,0.736,0.875,-6.805,0.142,0.0465,0.858,0.0799,0.113,4
0YvyR6uf4l3czTKaQiP7hV,Let Yourself Go,249000,1,0,192.504,0.735,0.683,-7.753,0.174,0.209,0,0.107,0.494,4
6ROKaV48WctNpCTPUYoHzM,Let's Be Friends,112065,10,0,180.228,0.687,0.717,-5.366,0.217,0.291,0,0.458,0.6,4
7rzDRx1G4pGIAfiG5CtqCw,Let's Dance,211345,8,1,149.64,0.409,0.827,-2.54,0.392,0.00133,0.0173,0.417,0.575,4
4jtB5cvSqM4UWojz8QTwXF,Let's Do It,275267,1,1,119.108,0.623,0.933,-3.819,0.365,0.0277,0,0.225,0.789,5
2uRU279ZbieWpNweY6cO5A,"Let's Do It (feat. Trill Sammy, Ugly God & Famous Dex)",199706,1,0,135.148,0.797,0.443,-10.652,0.273,0.212,3.52E-06,0.0817,0.0598,4
3xp4gNP4HXmh919pJ71x57,Let's Fly,262400,0,1,150.023,0.553,0.953,-3.023,0.0781,0.00587,0.456,0.127,0.282,4
2v80ooD2Iwnb1Hwf2iNEeX,Let's Fly,188604,10,0,150.226,0.422,0.948,-4.51,0.112,0.0161,0,0.38,0.11,4
0IEf6p66gsjk2RdohNL7Gt,Let's Freak - Mike Scot Panorama Remix,370820,11,0,125.005,0.809,0.991,-5.961,0.056,0.000202,0.908,0.0692,0.612,4
2Cg2uadavVu5rbK3x1cedY,Let's Get Blown,280667,4,0,106.008,0.939,0.634,-4.6,0.195,0.409,0.11,0.233,0.717,4
4PjUYYuloevuVVj3uq3tVk,Let's Get Down,162500,11,0,145.012,0.747,0.793,-2.998,0.111,0.0224,0.533,0.341,0.669,4
6clE1vfrywTapT23VEgfrs,Let's Get Drunk,167421,9,1,150.016,0.523,0.941,-4.146,0.0819,0.0031,0.00091,0.407,0.244,4
5PtZZkNYizyl4tq4Ru6pCL,Let's Get High,147427,4,0,198.75,0.895,0.847,-2.825,0.331,0.054,0,0.0894,0.544,4
3J5AcWRzmgbq4svZt91l3e,Let's Get Ill,256875,8,1,127.992,0.704,0.989,-5.079,0.073,0.009,0.0443,0.0814,0.123,4
2HSjctVNtxQyyF5sqOyJzn,Let's Get Ill,303263,7,1,150.018,0.488,0.965,-5.002,0.0385,0.00342,0.503,0.129,0.708,4
5tI57eNxfCEtLflspzJCe1,Let's Get It,195200,5,0,150.012,0.6,0.951,-2.304,0.0734,0.0005,0.486,0.0792,0.456,4
3qK8x4GZcIkzTz9JEqvIF5,Let's Get It Started - Spike Mix,217213,2,1,210,0.785,0.794,-2.197,0.113,0.103,0,0.196,0.783,4
73280zFVJeotiaimmpMAlp,Let's Get Married,147750,4,1,132.039,0.687,0.582,-7.369,0.271,0.236,0,0.0935,0.802,4
0QSjDXqCs85uEcNEUndh6n,Let's Get Retarded,216413,7,1,210.076,0.919,0.687,-4.405,0.223,0.0746,0,0.3,0.633,4
3k7WJBi4PdpkzuDtVvUeNe,Let's Get Weird,225103,5,0,145.031,0.905,0.983,-0.917,0.4,0.00199,0.000455,0.219,0.0644,4
4PhZFdMNB9d1S6f0iTc7Z8,Let's Go,268838,9,1,150.041,0.671,0.786,-6.379,0.0934,0.008,0.432,0.217,0.219,4
19xSVTy7c5jBGmHHgVXNbg,Let's Go,193080,9,1,150.032,0.707,0.906,-5.871,0.204,0.124,0,0.294,0.548,4
1fLibtVj3MrNTwRZq5yUOs,Let's Go (feat. Big D & Twista),222200,11,0,133.929,0.748,0.767,-7.806,0.172,0.0267,0,0.334,0.519,4
5MJ6Ob1zsqF3VoU8UDz75k,Let's Go Out,360125,11,0,124.004,0.777,0.959,-6.827,0.0715,0.0145,0.782,0.0362,0.802,4
2amYO9uSLjsHfLSUZVh5Wq,Let's Groove,417467,7,1,125.223,0.728,0.835,-6.542,0.0585,0.00191,0.893,0.0933,0.559,4
